13.80100, 0.01
13.84900, 0.01
13.85000, 0.15
13.90000, 0.15
13.90100, 0.01
13.94900, 0.01
13.95000, 0.01
14.00000, 0.01
14.00100, 0.01
14.04900, 0.01
14.05000, 0.01
14.10000, 0.01
14.10100, 0.01
14.14900, 0.01
14.15000, 0.01
14.20000, 0.01
14.20100, 0.01
14.24900, 0.01
14.25000, 0.01
14.30000, 0.01
14.30100, 0.01
14.34900, 0.01
14.35000, 0.01
14.40000, 0.01
14.40100, 0.01
14.44900, 0.01
14.45000, 0.01
14.50000, 0.01
14.50100, 0.01
14.54900, 0.01
14.55000, 0.15
14.60000, 0.15
14.60100, 0.01
14.64900, 0.01
14.65000, 0.01
14.70000, 0.01
14.70100, 0.01
14.74900, 0.01
14.75000, 0.01
14.80000, 0.01
14.80100, 0.01
14.84900, 0.01
14.85000, 0.01
14.90000, 0.01
14.90100, 0.01
14.94900, 0.01
14.95000, 0.15
15.00000, 0.15
15.00100, 0.01
15.04900, 0.01
15.05000, 0.01
15.10000, 0.01
15.10100, 0.01
15.14900, 0.01
15.15000, 0.01
15.20000, 0.01
15.20100, 0.01
15.24900, 0.01
15.25000, 0.15
15.30000, 0.15
15.30100, 0.01
15.34900, 0.01
15.35000, 0.01
15.40000, 0.01
15.40100, 0.01
15.44900, 0.01
15.45000, 0.15
15.50000, 0.15
15.50100, 0.01
15.54900, 0.01
15.55000, 0.01
15.60000, 0.01
15.60100, 0.01
15.64900, 0.01
15.65000, 0.01
15.70000, 0.01
15.70100, 0.01
15.74900, 0.01
15.75000, 0.01
15.80000, 0.01
15.80100, 0.01
15.84900, 0.01
15.85000, 0.01
15.90000, 0.01
15.90100, 0.01
15.94900, 0.01
15.95000, 0.01
16.00000, 0.01
16.00100, 0.01
16.04900, 0.01
16.05000, 0.01
16.10000, 0.01
16.10100, 0.01
16.14900, 0.01
16.15000, 0.01
16.20000, 0.01
16.20100, 0.01
16.24900, 0.01
16.25000, 0.01
16.30000, 0.01
16.30100, 0.01
16.34900, 0.01
16.35000, 0.01
16.40000, 0.01
16.40100, 0.01
16.44900, 0.01
16.45000, 0.01
16.50000, 0.01
16.50100, 0.01
16.54900, 0.01
16.55000, 0.15
16.60000, 0.15
16.60100, 0.01
16.64900, 0.01
16.65000, 0.01
16.70000, 0.01
16.70100, 0.01
16.74900, 0.01
16.75000, 0.01
16.80000, 0.01
16.80100, 0.01
16.84900, 0.01
16.85000, 0.01
16.90000, 0.01
16.90100, 0.01
16.94900, 0.01
16.95000, 0.15
17.00000, 0.15
17.00100, 0.01
17.04900, 0.01
17.05000, 0.01
17.10000, 0.01
17.10100, 0.01
17.14900, 0.01
17.15000, 0.01
17.20000, 0.01
17.20100, 0.01
17.24900, 0.01
17.25000, 0.01
17.30000, 0.01
17.30100, 0.01
17.34900, 0.01
17.35000, 0.01
17.40000, 0.01
17.40100, 0.01
17.44900, 0.01
17.45000, 0.01
17.50000, 0.01
17.50100, 0.01
17.54900, 0.01
17.55000, 0.01
17.60000, 0.01
17.60100, 0.01
17.64900, 0.01
17.65000, 0.01
17.70000, 0.01
17.70100, 0.01
17.74900, 0.01
17.75000, 0.01
17.80000, 0.01
17.80100, 0.01
17.84900, 0.01
17.85000, 0.01
17.90000, 0.01
17.90100, 0.01
17.94900, 0.01
17.95000, 0.15
18.00000, 0.15
18.00100, 0.01
18.04900, 0.01
18.05000, 0.01
18.10000, 0.01
18.10100, 0.01
18.14900, 0.01
18.15000, 0.01
18.20000, 0.01
18.20100, 0.01
18.24900, 0.01
18.25000, 0.01
18.30000, 0.01
18.30100, 0.01
18.34900, 0.01
18.35000, 0.01
18.40000, 0.01
18.40100, 0.01
18.44900, 0.01
18.45000, 0.01
18.50000, 0.01
18.50100, 0.01
18.54900, 0.01
18.55000, 0.01
18.60000, 0.01
18.60100, 0.01
18.64900, 0.01
18.65000, 0.15
18.70000, 0.15
18.70100, 0.01
18.74900, 0.01
18.75000, 0.01
18.80000, 0.01
18.80100, 0.01
18.84900, 0.01
18.85000, 0.01
18.90000, 0.01
18.90100, 0.01
18.94900, 0.01
18.95000, 0.01
19.00000, 0.01
19.00100, 0.01
19.04900, 0.01
19.05000, 0.01
19.10000, 0.01
19.10100, 0.01
19.14900, 0.01
19.15000, 0.15
19.20000, 0.15
19.20100, 0.01
19.24900, 0.01
19.25000, 0.15
19.30000, 0.15
19.30100, 0.01
19.34900, 0.01
19.35000, 0.01
19.40000, 0.01
19.40100, 0.01
19.44900, 0.01
19.45000, 0.15
19.50000, 0.15
19.50100, 0.01
19.54900, 0.01
19.55000, 0.01
19.60000, 0.01
19.60100, 0.01
19.64900, 0.01
19.65000, 0.01
19.70000, 0.01
19.70100, 0.01
19.74900, 0.01
19.75000, 0.01
19.80000, 0.01
19.80100, 0.01
19.84900, 0.01
19.85000, 0.01
19.90000, 0.01
19.90100, 0.01
19.94900, 0.01
19.95000, 0.01
20.00000, 0.01
20.00100, 0.01
20.04900, 0.01
20.05000, 0.01
20.10000, 0.01
20.10100, 0.01
20.14900, 0.01
20.15000, 0.15
20.20000, 0.15
20.20100, 0.01
20.24900, 0.01
20.25000, 0.01
20.30000, 0.01
20.30100, 0.01
20.34900, 0.01
20.35000, 0.01
20.40000, 0.01
20.40100, 0.01
20.44900, 0.01
20.45000, 0.01
20.50000, 0.01
20.50100, 0.01
20.54900, 0.01
20.55000, 0.01
20.60000, 0.01
20.60100, 0.01
20.64900, 0.01
20.65000, 0.01
20.70000, 0.01
20.70100, 0.01
20.74900, 0.01
20.75000, 0.01
20.80000, 0.01
20.80100, 0.01
20.84900, 0.01
20.85000, 0.01
20.90000, 0.01
20.90100, 0.01
20.94900, 0.01
20.95000, 0.15
21.00000, 0.15
21.00100, 0.01
21.04900, 0.01
21.05000, 0.15
21.10000, 0.15
21.10100, 0.01
21.14900, 0.01
21.15000, 0.01
21.20000, 0.01
21.20100, 0.01
21.24900, 0.01
21.25000, 0.01
21.30000, 0.01
21.30100, 0.01
21.34900, 0.01
21.35000, 0.01
21.40000, 0.01
21.40100, 0.01
21.44900, 0.01
21.45000, 0.15
21.50000, 0.15
21.50100, 0.01
21.54900, 0.01
21.55000, 0.01
21.60000, 0.01
21.60100, 0.01
21.64900, 0.01
21.65000, 0.01
21.70000, 0.01
21.70100, 0.01
21.74900, 0.01
21.75000, 0.01
21.80000, 0.01
21.80100, 0.01
21.84900, 0.01
21.85000, 0.15
21.90000, 0.15
21.90100, 0.01
21.94900, 0.01
21.95000, 0.01
22.00000, 0.01
22.00100, 0.01
22.04900, 0.01
22.05000, 0.01
22.10000, 0.01
22.10100, 0.01
22.14900, 0.01
22.15000, 0.01
22.20000, 0.01
22.20100, 0.01
22.24900, 0.01
22.25000, 0.15
22.30000, 0.15
22.30100, 0.01
22.34900, 0.01
22.35000, 0.01
22.40000, 0.01
22.40100, 0.01
22.44900, 0.01
22.45000, 0.01
22.50000, 0.01
22.50100, 0.01
22.54900, 0.01
22.55000, 0.01
22.60000, 0.01
22.60100, 0.01
22.64900, 0.01
22.65000, 0.01
22.70000, 0.01
22.70100, 0.01
22.74900, 0.01
22.75000, 0.01
22.80000, 0.01
22.80100, 0.01
22.84900, 0.01
22.85000, 0.01
22.90000, 0.01
22.90100, 0.01
22.94900, 0.01
22.95000, 0.01
23.00000, 0.01
23.00100, 0.01
23.04900, 0.01
23.05000, 0.01
23.10000, 0.01
23.10100, 0.01
23.14900, 0.01
23.15000, 0.01
23.20000, 0.01
23.20100, 0.01
23.24900, 0.01
23.25000, 0.01
23.30000, 0.01
23.30100, 0.01
23.34900, 0.01
23.35000, 0.15
23.40000, 0.15
23.40100, 0.01
23.44900, 0.01
23.45000, 0.01
23.50000, 0.01
23.50100, 0.01
23.54900, 0.01
23.55000, 0.01
23.60000, 0.01
23.60100, 0.01
23.64900, 0.01
23.65000, 0.01
23.70000, 0.01
23.70100, 0.01
23.74900, 0.01
23.75000, 0.01
23.80000, 0.01
23.80100, 0.01
23.84900, 0.01
23.85000, 0.15
23.90000, 0.15
23.90100, 0.01
23.94900, 0.01
23.95000, 0.01
24.00000, 0.01
24.00100, 0.01
24.04900, 0.01
24.05000, 0.01
24.10000, 0.01
24.10100, 0.01
24.14900, 0.01
24.15000, 0.01
24.20000, 0.01
24.20100, 0.01
24.24900, 0.01
24.25000, 0.01
24.30000, 0.01
24.30100, 0.01
24.34900, 0.01
24.35000, 0.01
24.40000, 0.01
24.40100, 0.01
24.44900, 0.01
24.45000, 0.15
24.50000, 0.15
24.50100, 0.01
24.54900, 0.01
24.55000, 0.01
24.60000, 0.01
24.60100, 0.01
24.64900, 0.01
24.65000, 0.01
24.70000, 0.01
24.70100, 0.01
24.74900, 0.01
24.75000, 0.01
24.80000, 0.01
24.80100, 0.01
24.84900, 0.01
24.85000, 0.01
24.90000, 0.01
24.90100, 0.01
24.94900, 0.01
24.95000, 0.01
25.00000, 0.01
25.00100, 0.01
25.04900, 0.01
25.05000, 0.01
25.10000, 0.01
25.10100, 0.01
25.14900, 0.01
25.15000, 0.01
25.20000, 0.01
25.20100, 0.01
25.24900, 0.01
25.25000, 0.01
25.30000, 0.01
25.30100, 0.01
25.34900, 0.01
25.35000, 0.15
25.40000, 0.15
25.40100, 0.01
25.44900, 0.01
25.45000, 0.01
25.50000, 0.01
25.50100, 0.01
25.54900, 0.01
25.55000, 0.01
25.60000, 0.01
25.60100, 0.01
25.64900, 0.01
25.65000, 0.01
25.70000, 0.01
25.70100, 0.01
25.74900, 0.01
25.75000, 0.15
25.80000, 0.15
25.80100, 0.01
25.84900, 0.01
25.85000, 0.15
25.90000, 0.15
25.90100, 0.01
25.94900, 0.01
25.95000, 0.01
26.00000, 0.01
26.00100, 0.01
26.04900, 0.01
26.05000, 0.01
26.10000, 0.01
26.10100, 0.01
26.14900, 0.01
26.15000, 0.15
26.20000, 0.15
26.20100, 0.01
26.24900, 0.01
26.25000, 0.01
26.30000, 0.01
26.30100, 0.01
26.34900, 0.01
26.35000, 0.01
26.40000, 0.01
26.40100, 0.01
26.44900, 0.01
26.45000, 0.01
26.50000, 0.01
26.50100, 0.01
26.54900, 0.01
26.55000, 0.01
26.60000, 0.01
26.60100, 0.01
26.64900, 0.01
26.65000, 0.01
26.70000, 0.01
26.70100, 0.01
26.74900, 0.01
26.75000, 0.01
26.80000, 0.01
26.80100, 0.01
26.84900, 0.01
26.85000, 0.01
26.90000, 0.01
26.90100, 0.01
26.94900, 0.01
26.95000, 0.01
27.00000, 0.01
27.00100, 0.01
27.04900, 0.01
27.05000, 0.15
27.10000, 0.15
27.10100, 0.01
27.14900, 0.01
27.15000, 0.01
27.20000, 0.01
27.20100, 0.01
27.24900, 0.01
27.25000, 0.01
27.30000, 0.01
27.30100, 0.01
27.34900, 0.01
27.35000, 0.15
27.40000, 0.15
27.40100, 0.01
27.44900, 0.01
27.45000, 0.01
27.50000, 0.01
27.50100, 0.01
27.54900, 0.01
27.55000, 0.15
27.60000, 0.15
27.60100, 0.01
27.64900, 0.01
27.65000, 0.15
27.70000, 0.15
27.70100, 0.01
27.74900, 0.01
27.75000, 0.15
27.80000, 0.15
27.80100, 0.01
27.84900, 0.01
27.85000, 0.15
27.90000, 0.15
27.90100, 0.01
27.94900, 0.01
27.95000, 0.01
28.00000, 0.01
28.00100, 0.01
28.04900, 0.01
28.05000, 0.01
28.10000, 0.01
28.10100, 0.01
28.14900, 0.01
28.15000, 0.01
28.20000, 0.01
28.20100, 0.01
28.24900, 0.01
28.25000, 0.01
28.30000, 0.01
28.30100, 0.01
28.34900, 0.01
28.35000, 0.15
28.40000, 0.15
28.40100, 0.01
28.44900, 0.01
28.45000, 0.01
28.50000, 0.01
28.50100, 0.01
28.54900, 0.01
28.55000, 0.01
28.60000, 0.01
28.60100, 0.01
28.64900, 0.01
28.65000, 0.15
28.70000, 0.15
28.70100, 0.01
28.74900, 0.01
28.75000, 0.01
28.80000, 0.01
28.80100, 0.01
28.84900, 0.01
28.85000, 0.01
28.90000, 0.01
28.90100, 0.01
28.94900, 0.01
28.95000, 0.01
29.00000, 0.01
29.00100, 0.01
29.04900, 0.01
29.05000, 0.01
29.10000, 0.01
29.10100, 0.01
29.14900, 0.01
29.15000, 0.01
29.20000, 0.01
29.20100, 0.01
29.24900, 0.01
29.25000, 0.15
29.30000, 0.15
29.30100, 0.01
29.34900, 0.01
29.35000, 0.01
29.40000, 0.01
29.40100, 0.01
29.44900, 0.01
29.45000, 0.01
29.50000, 0.01
29.50100, 0.01
29.54900, 0.01
29.55000, 0.01
29.60000, 0.01
29.60100, 0.01
29.64900, 0.01
29.65000, 0.01
29.70000, 0.01
29.70100, 0.01
29.74900, 0.01
29.75000, 0.01
29.80000, 0.01
29.80100, 0.01
29.84900, 0.01
29.85000, 0.15
29.90000, 0.15
29.90100, 0.01
29.94900, 0.01
29.95000, 0.01
30.00000, 0.01
30.00100, 0.01
30.04900, 0.01
30.05000, 0.01
30.10000, 0.01
30.10100, 0.01
30.14900, 0.01
30.15000, 0.15
30.20000, 0.15
30.20100, 0.01
30.24900, 0.01
30.25000, 0.15
30.30000, 0.15
30.30100, 0.01
30.34900, 0.01
30.35000, 0.01
30.40000, 0.01
30.40100, 0.01
30.44900, 0.01
30.45000, 0.01
30.50000, 0.01
30.50100, 0.01
30.54900, 0.01
30.55000, 0.15
30.60000, 0.15
30.60100, 0.01
30.64900, 0.01
30.65000, 0.01
30.70000, 0.01
30.70100, 0.01
30.74900, 0.01
30.75000, 0.01
30.80000, 0.01
30.80100, 0.01
30.84900, 0.01
30.85000, 0.15
30.90000, 0.15
30.90100, 0.01
30.94900, 0.01
30.95000, 0.15
31.00000, 0.15
31.00100, 0.01
31.04900, 0.01
31.05000, 0.01
31.10000, 0.01
31.10100, 0.01
31.14900, 0.01
31.15000, 0.01
31.20000, 0.01
31.20100, 0.01
31.24900, 0.01
31.25000, 0.01
31.30000, 0.01
31.30100, 0.01
31.34900, 0.01
31.35000, 0.01
31.40000, 0.01
31.40100, 0.01
31.44900, 0.01
31.45000, 0.01
31.50000, 0.01
31.50100, 0.01
31.54900, 0.01
31.55000, 0.15
31.60000, 0.15
31.60100, 0.01
31.64900, 0.01
31.65000, 0.01
31.70000, 0.01
31.70100, 0.01
31.74900, 0.01
31.75000, 0.01
31.80000, 0.01
31.80100, 0.01
31.84900, 0.01
31.85000, 0.01
31.90000, 0.01
31.90100, 0.01
31.94900, 0.01
31.95000, 0.01
32.00000, 0.01
32.00100, 0.01
32.04900, 0.01
32.05000, 0.01
32.10000, 0.01
32.10100, 0.01
32.14900, 0.01
32.15000, 0.15
32.20000, 0.15
32.20100, 0.01
32.24900, 0.01
32.25000, 0.01
32.30000, 0.01
32.30100, 0.01
32.34900, 0.01
32.35000, 0.15
32.40000, 0.15
32.40100, 0.01
32.44900, 0.01
32.45000, 0.01
32.50000, 0.01
32.50100, 0.01
32.54900, 0.01
32.55000, 0.01
32.60000, 0.01
32.60100, 0.01
32.64900, 0.01
32.65000, 0.01
32.70000, 0.01
32.70100, 0.01
32.74900, 0.01
32.75000, 0.01
32.80000, 0.01
32.80100, 0.01
32.84900, 0.01
32.85000, 0.01
32.90000, 0.01
32.90100, 0.01
32.94900, 0.01
32.95000, 0.01
33.00000, 0.01
33.00100, 0.01
33.04900, 0.01
33.05000, 0.15
33.10000, 0.15
33.10100, 0.01
33.14900, 0.01
33.15000, 0.01
33.20000, 0.01
33.20100, 0.01
33.24900, 0.01
33.25000, 0.01
33.30000, 0.01
33.30100, 0.01
33.34900, 0.01
33.35000, 0.01
33.40000, 0.01
33.40100, 0.01
33.44900, 0.01
33.45000, 0.01
33.50000, 0.01
33.50100, 0.01
33.54900, 0.01
33.55000, 0.01
33.60000, 0.01
33.60100, 0.01
33.64900, 0.01
33.65000, 0.01
33.70000, 0.01
33.70100, 0.01
33.74900, 0.01
33.75000, 0.01
33.80000, 0.01
33.80100, 0.01
33.84900, 0.01
33.85000, 0.15
33.90000, 0.15
33.90100, 0.01
33.94900, 0.01
33.95000, 0.01
34.00000, 0.01
34.00100, 0.01
34.04900, 0.01
34.05000, 0.15
34.10000, 0.15
34.10100, 0.01
34.14900, 0.01
34.15000, 0.01
34.20000, 0.01
34.20100, 0.01
34.24900, 0.01
34.25000, 0.01
34.30000, 0.01
34.30100, 0.01
34.34900, 0.01
34.35000, 0.01
34.40000, 0.01
34.40100, 0.01
34.44900, 0.01
34.45000, 0.01
34.50000, 0.01
34.50100, 0.01
34.54900, 0.01
34.55000, 0.01
34.60000, 0.01
34.60100, 0.01
34.64900, 0.01
34.65000, 0.01
34.70000, 0.01
34.70100, 0.01
34.74900, 0.01
34.75000, 0.01
34.80000, 0.01
34.80100, 0.01
34.84900, 0.01
34.85000, 0.15
34.90000, 0.15
34.90100, 0.01
34.94900, 0.01
34.95000, 0.01
35.00000, 0.01
35.00100, 0.01
